title,revenue_worldwide,revenue_domestic,domestic_pct,revenue_foreign,foreign_pct,release_year,rank,title_key
Ne Zha,726063471.0,3695533.0,0.5,722367938.0,99.5,2019,11.0,ne zha
The Wandering Earth,699856699.0,5971413.0,0.9000000000000001,693885286.0,99.1,2019,12.0,the wandering earth
How to Train Your Dragon: The Hidden World,521799505.0,160799505.0,30.8,361000000.0,69.2,2019,13.0,how to train your dragon: the hidden world
Maleficent: Mistress of Evil,491730089.0,113929605.0,23.2,377800484.0,76.8,2019,14.0,maleficent: mistress of evil
It Chapter Two,473093228.0,211593228.0,44.7,261500000.0,55.3,2019,15.0,it chapter two
"My People, My Country",450064993.0,2356683.0,0.5,447708310.0,99.5,2019,16.0,"my people, my country"
PokÃ©mon: Detective Pikachu,433305346.0,144105346.0,33.3,289200000.0,66.7,2019,17.0,pokã©mon: detective pikachu
The Secret Life of Pets 2,431164459.0,158980250.0,36.9,272184209.0,63.1,2019,18.0,the secret life of pets 2
The Captain,417282021.0,706572.0,0.2,416575449.0,99.8,2019,19.0,the captain
Alita: Battle Angel,404980543.0,85838210.0,21.2,319142333.0,78.8,2019,20.0,alita: battle angel
Godzilla: King of the Monsters,387300138.0,110500138.0,28.499999999999996,276800000.0,71.5,2019,21.0,godzilla: king of the monsters
1917,384580017.0,159227644.0,41.4,225352373.0,58.599999999999994,2019,22.0,1917
Once Upon a Time... in Hollywood,377426903.0,142502728.0,37.8,234924175.0,62.2,2019,23.0,once upon a time... in hollywood
Shazam!,365971656.0,140371656.0,38.4,225600000.0,61.6,2019,24.0,shazam!
Dumbo,353284621.0,114766307.0,32.5,238518314.0,67.5,2019,25.0,dumbo
John Wick: Chapter 3 0 Parabellum,327777335.0,171015687.0,52.2,156761648.0,47.8,2019,26.0,john wick: chapter 3 0 parabellum
Crazy Alien,327598891.0,0.0,0.0,327598891.0,100.0,2019,27.0,crazy alien
Knives Out,312897920.0,165363234.0,52.800000000000004,147534686.0,47.2,2019,28.0,knives out
Terminator: Dark Fate,261119292.0,62253077.0,23.8,198866215.0,76.2,2019,29.0,terminator: dark fate
Parasite,258129037.0,53369749.0,20.7,204759288.0,79.3,2019,30.0,parasite
Us,256022707.0,175084580.0,68.4,80938127.0,31.6,2019,31.0,us
Pegasus,255863112.0,0.0,0.0,255863112.0,100.0,2019,32.0,pegasus
Men in Black: International,253890701.0,80001807.0,31.5,173888894.0,68.5,2019,33.0,men in black: international
X0Men: Dark Phoenix,252442974.0,65845974.0,26.1,186597000.0,73.9,2019,34.0,x0men: dark phoenix
Glass,246999039.0,111048468.0,45.0,135950571.0,55.00000000000001,2019,35.0,glass
The Bravest,245179562.0,290217.0,0.1,244889345.0,99.9,2019,36.0,the bravest
Annabelle Comes Home,231252591.0,74152591.0,32.1,157100000.0,67.9,2019,37.0,annabelle comes home
Better Days,225833113.0,1921657.0,0.9000000000000001,223911456.0,99.1,2019,38.0,better days
Ford v Ferrari,225508210.0,117624357.0,52.2,107883853.0,47.8,2019,39.0,ford v ferrari
Little Women,218843645.0,108101214.0,49.4,110742431.0,50.6,2019,40.0,little women
The Addams Family,203044905.0,100044905.0,49.3,103000000.0,50.7,2019,41.0,the addams family
Rocketman,195320400.0,96368160.0,49.3,98952240.0,50.7,2019,42.0,rocketman
Downton Abbey,194694725.0,96853865.0,49.7,97840860.0,50.3,2019,43.0,downton abbey
The Lego Movie 2: The Second Part,192306508.0,105806508.0,55.00000000000001,86500000.0,45.0,2019,44.0,the lego movie 2: the second part
Weathering with You,192011547.0,8056636.0,4.2,183954911.0,95.8,2019,45.0,weathering with you
Sheep Without a Shepherd,191602146.0,0.0,0.0,191602146.0,100.0,2019,46.0,sheep without a shepherd
The White Storm 2: Drug Lords,189396380.0,609461.0,0.3,188786919.0,99.7,2019,47.0,the white storm 2: drug lords
Abominable,188623517.0,60716390.0,32.2,127907127.0,67.8,2019,48.0,abominable
Ip Man 4: The Finale,176345966.0,3956031.0,2.2,172389935.0,97.8,2019,49.0,ip man 4: the finale
Gemini Man,173469516.0,48546770.0,28.000000000000004,124922746.0,72.0,2019,50.0,gemini man
Spies in Disguise,171616764.0,66757013.0,38.9,104859751.0,61.1,2019,51.0,spies in disguise
Hustlers,157563598.0,104963598.0,66.6,52600000.0,33.4,2019,52.0,hustlers
The Climbers,156892866.0,487157.0,0.3,156405709.0,99.7,2019,53.0,the climbers
Escape Room,155712077.0,57005601.0,36.6,98706476.0,63.4,2019,54.0,escape room
Yesterday,154608856.0,73286650.0,47.4,81322206.0,52.6,2019,55.0,yesterday
The Angry Birds Movie 2,147792047.0,41667116.0,28.199999999999996,106124931.0,71.8,2019,56.0,the angry birds movie 2
Angel Has Fallen,146661977.0,69030436.0,47.1,77631541.0,52.900000000000006,2019,57.0,angel has fallen
Ad Astra,127461872.0,50188370.0,39.4,77273502.0,60.6,2019,58.0,ad astra
Midway,127390389.0,56846802.0,44.6,70543587.0,55.39999999999999,2019,59.0,midway
The Upside,125852517.0,108252517.0,86.0,17600000.0,14.000000000000002,2019,60.0,the upside
Last Christmas,123446172.0,35150750.0,28.499999999999996,88295422.0,71.5,2019,61.0,last christmas
The Curse of La Llorona,123233739.0,54733739.0,44.4,68500000.0,55.60000000000001,2019,62.0,the curse of la llorona
Looking Up,122994583.0,84267.0,0.0,122910316.0,100.0,2019,63.0,looking up
Zombieland: Double Tap,122810399.0,73123082.0,59.5,49687317.0,40.5,2019,64.0,zombieland: double tap
Dora and the Lost City of Gold,120597108.0,60477943.0,50.1,60119165.0,49.9,2019,65.0,dora and the lost city of gold
Extreme Job,119932733.0,1565885.0,1.3,118366848.0,98.7,2019,66.0,extreme job
Wonder Park,119559110.0,45216793.0,37.8,74342317.0,62.2,2019,67.0,wonder park
P Storm,117991727.0,326711.0,0.3,117665016.0,99.7,2019,68.0,p storm
Detective Conan: The Fist of Blue Sapphire,115448200.0,0.0,0.0,115448200.0,100.0,2019,69.0,detective conan: the fist of blue sapphire
The Gentlemen,115171795.0,36471795.0,31.7,78700000.0,68.3,2019,70.0,the gentlemen
Pet Sematary,113118226.0,54724696.0,48.4,58393530.0,51.6,2019,71.0,pet sematary
Boonie Bears: Blast Into the Past,112367881.0,0.0,0.0,112367881.0,100.0,2019,72.0,boonie bears: blast into the past
Good Boys,111173598.0,83140306.0,74.8,28033292.0,25.2,2019,73.0,good boys
Scary Stories to Tell in the Dark,104545505.0,68947075.0,65.9,35598430.0,34.1,2019,74.0,scary stories to tell in the dark
Line Walker 2: Invisible Spy,99482027.0,296751.0,0.3,99185276.0,99.7,2019,75.0,line walker 2: invisible spy
The Hustle,97409779.0,35417038.0,36.4,61992741.0,63.6,2019,76.0,the hustle
The New King of Comedy,95618308.0,0.0,0.0,95618308.0,100.0,2019,77.0,the new king of comedy
Adoring,94975692.0,0.0,0.0,94975692.0,100.0,2019,78.0,adoring
Five Feet Apart,92554209.0,45729221.0,49.4,46824988.0,50.6,2019,79.0,five feet apart
Crawl,91542097.0,39014193.0,42.6,52527904.0,57.4,2019,80.0,crawl
Rambo: Last Blood,91490353.0,44819352.0,49.0,46671001.0,51.0,2019,81.0,rambo: last blood
Jojo Rabbit,90335025.0,33370906.0,36.9,56964119.0,63.1,2019,82.0,jojo rabbit
Serial (Bad) Weddings 2,87761988.0,0.0,0.0,87761988.0,100.0,2019,83.0,serial (bad) weddings 2
One Piece: Stampede,81562741.0,1298528.0,1.6,80264213.0,98.4,2019,84.0,one piece: stampede
A Dog's Way Home,80708134.0,42004346.0,52.0,38703788.0,48.0,2019,85.0,a dog's way home
A Dog's Journey,78870908.0,22782371.0,28.9,56088537.0,71.1,2019,86.0,a dog's journey
Cold Pursuit,76419755.0,32138862.0,42.1,44280893.0,57.9,2019,87.0,cold pursuit
Cats,75558925.0,27166770.0,36.0,48392155.0,64.0,2019,88.0,cats
A Madea Family Funeral,74747725.0,73257045.0,98.0,1490680.0,2.0,2019,89.0,a madea family funeral
Charlie's Angels,73279888.0,17803077.0,24.3,55476811.0,75.7,2019,90.0,charlie's angels
Doctor Sleep,72381712.0,31581712.0,43.6,40800000.0,56.39999999999999,2019,91.0,doctor sleep
What Men Want,72216294.0,54611903.0,75.6,17604391.0,24.4,2019,92.0,what men want
Exit,69501772.0,470699.0,0.7,69031073.0,99.3,2019,93.0,exit
After,69497587.0,12138565.0,17.5,57359022.0,82.5,2019,94.0,after
Playing with Fire,69412425.0,44451847.0,64.0,24960578.0,36.0,2019,95.0,playing with fire
A Beautiful Day in the Neighborhood,67925733.0,61704055.0,90.8,6221678.0,9.2,2019,96.0,a beautiful day in the neighborhood
War,67179155.0,4654000.0,6.9,62525155.0,93.1,2019,97.0,war
Doraemon: Nobita's Chronicle of the Moon Exploration,65406606.0,0.0,0.0,65406606.0,100.0,2019,98.0,doraemon: nobita's chronicle of the moon exploration
Happy Death Day 2U,64600152.0,28148130.0,43.6,36452022.0,56.39999999999999,2019,99.0,happy death day 2u
White Snake,62098770.0,34730.0,0.0,62064040.0,100.0,2019,100.0,white snake
Bombshell,61404394.0,31762808.0,51.7,29641586.0,48.3,2019,101.0,bombshell
Ashfall,61354854.0,372562.0,0.6,60982292.0,99.4,2019,102.0,ashfall
Ma,61220784.0,45896028.0,75.0,15324756.0,25.0,2019,103.0,ma
My Best Summer,60011073.0,0.0,0.0,60011073.0,100.0,2019,104.0,my best summer
Ready or Not,57615777.0,28714231.0,49.8,28901546.0,50.2,2019,105.0,ready or not
Jade Dynasty,57149764.0,0.0,0.0,57149764.0,100.0,2019,106.0,jade dynasty
The Perfect Secret,56573047.0,0.0,0.0,56573047.0,100.0,2019,107.0,the perfect secret
The Big Shot,56040681.0,0.0,0.0,56040681.0,100.0,2019,108.0,the big shot
Hellboy,55064690.0,21903748.0,39.8,33160942.0,60.199999999999996,2019,109.0,hellboy
Les MisÃ©rables,54606372.0,330181.0,0.6,54276191.0,99.4,2019,110.0,les misã©rables
Long Shot,53873809.0,30316271.0,56.3,23557538.0,43.7,2019,111.0,long shot
Just Mercy,50901502.0,36001502.0,70.7,14900000.0,29.299999999999997,2019,112.0,just mercy
Son of a Rich,50803834.0,0.0,0.0,50803834.0,100.0,2019,113.0,son of a rich
Kingdom,50574061.0,0.0,0.0,50574061.0,100.0,2019,114.0,kingdom
Breakthrough,50444358.0,40713082.0,80.7,9731276.0,19.3,2019,115.0,breakthrough
Uncut Gems,50023780.0,50023780.0,100.0,0.0,0.0,2019,116.0,uncut gems
21 Bridges,49939757.0,28539757.0,57.10000000000001,21400000.0,42.9,2019,117.0,21 bridges
Song of Youth,49615508.0,0.0,0.0,49615508.0,100.0,2019,118.0,song of youth
The Grudge,49511319.0,21221803.0,42.9,28289516.0,57.10000000000001,2019,119.0,the grudge
Little,48987096.0,40860481.0,83.4,8126615.0,16.6,2019,120.0,little
Isn't It Romantic,48791187.0,48791187.0,100.0,0.0,0.0,2019,121.0,isn't it romantic
The Legend of Hei,48507082.0,0.0,0.0,48507082.0,100.0,2019,122.0,the legend of hei
Countdown,48021766.0,25621766.0,53.400000000000006,22400000.0,46.6,2019,123.0,countdown
Midsommar,47875193.0,27426361.0,57.3,20448832.0,42.7,2019,124.0,midsommar
Queen & Slim,47834125.0,43808310.0,91.6,4025815.0,8.4,2019,125.0,queen & slim
47 Meters Down: Uncaged,47582563.0,22260900.0,46.8,25321663.0,53.2,2019,126.0,47 meters down: uncaged
Chasing the Dragon II: Wild Wild Bunch,45733356.0,196634.0,0.4,45536722.0,99.6,2019,127.0,chasing the dragon ii: wild wild bunch
Judy,45701880.0,24313888.0,53.2,21387992.0,46.8,2019,128.0,judy
Child's Play,44907074.0,29208403.0,65.0,15698671.0,35.0,2019,129.0,child's play
Richard Jewell,44645542.0,22345542.0,50.1,22300000.0,49.9,2019,130.0,richard jewell
Harriet,43347017.0,43082155.0,99.4,264862.0,0.6,2019,131.0,harriet
A Shaun the Sheep Movie: Farmageddon,43100248.0,0.0,0.0,43100248.0,100.0,2019,132.0,a shaun the sheep movie: farmageddon
Fighting with My Family,41503392.0,22958886.0,55.3,18544506.0,44.7,2019,133.0,fighting with my family
Masquerade Hotel,40396244.0,0.0,0.0,40396244.0,100.0,2019,134.0,masquerade hotel
The Last Wish,39756292.0,0.0,0.0,39756292.0,100.0,2019,135.0,the last wish
Uri: The Surgical Strike,39346577.0,4186168.0,10.6,35160409.0,89.4,2019,136.0,uri: the surgical strike
Overcomer,38026103.0,34746945.0,91.4,3279158.0,8.6,2019,137.0,overcomer
T034,37410850.0,0.0,0.0,37410850.0,100.0,2019,138.0,t034
Pain and Glory,37359689.0,4567338.0,12.2,32792351.0,87.8,2019,139.0,pain and glory
A Witness Out of the Blue,37092694.0,0.0,0.0,37092694.0,100.0,2019,140.0,a witness out of the blue
The Intruder,36599361.0,35419122.0,96.8,1180239.0,3.2,2019,141.0,the intruder
The Queen's Corgi,35515687.0,0.0,0.0,35515687.0,100.0,2019,142.0,the queen's corgi
Warrior of the Hornor,34291831.0,0.0,0.0,34291831.0,100.0,2019,143.0,warrior of the hornor
The Battle: Roar to Victory,34148707.0,0.0,0.0,34148707.0,100.0,2019,144.0,the battle: roar to victory
The Bad Guys: The Movie,34024386.0,166972.0,0.5,33857414.0,99.5,2019,145.0,the bad guys: the movie
The Good Liar,33856058.0,17156058.0,50.7,16700000.0,49.3,2019,146.0,the good liar
The Art of Racing in the Rain,33766787.0,26395642.0,78.2,7371145.0,21.8,2019,147.0,the art of racing in the rain
Brightburn,33224654.0,17300439.0,52.1,15924215.0,47.9,2019,148.0,brightburn
Bharat,33185983.0,2971549.0,9.0,30214434.0,91.0,2019,149.0,bharat
Fly Me to the Saitama,32802347.0,0.0,0.0,32802347.0,100.0,2019,150.0,fly me to the saitama
UglyDolls,32450241.0,20150241.0,62.1,12300000.0,37.9,2019,151.0,uglydolls
Stuber,32390945.0,22370452.0,69.1,10020493.0,30.9,2019,152.0,stuber
Hit Me Anyone One More Time!,32333512.0,0.0,0.0,32333512.0,100.0,2019,153.0,hit me anyone one more time!
Somewhere Winter,32218990.0,0.0,0.0,32218990.0,100.0,2019,154.0,somewhere winter
The Kid Who Would Be King,32140970.0,16790790.0,52.2,15350180.0,47.8,2019,155.0,the kid who would be king
Two Tigers,32001580.0,0.0,0.0,32001580.0,100.0,2019,156.0,two tigers
Anna,31626978.0,7743794.0,24.5,23883184.0,75.5,2019,157.0,anna
My Dear Liar,31177968.0,90545.0,0.3,31087423.0,99.7,2019,158.0,my dear liar
The Wild Goose Lake,31064835.0,12573.0,0.0,31052262.0,100.0,2019,159.0,the wild goose lake
My Hero Academia: Heroes Rising,29971229.0,13304000.0,44.4,16667229.0,55.60000000000001,2019,160.0,my hero academia: heroes rising
Fall In Love At First Kiss,29206238.0,0.0,0.0,29206238.0,100.0,2019,161.0,fall in love at first kiss
Gully Boy,28299498.0,5566534.0,19.7,22732964.0,80.3,2019,162.0,gully boy
Kim Ji0young: Born 1982,27696393.0,0.0,0.0,27696393.0,100.0,2019,163.0,kim ji0young: born 1982
PokÃ©mon: Mewtwo Strikes Back 0 Evolution,27347118.0,0.0,0.0,27347118.0,100.0,2019,164.0,pokã©mon: mewtwo strikes back 0 evolution
Almost a Comedy,26990962.0,0.0,0.0,26990962.0,100.0,2019,165.0,almost a comedy
Total Dhamaal,26911995.0,2167632.0,8.1,24744363.0,91.9,2019,166.0,total dhamaal
Missing Link,26565710.0,16649539.0,62.7,9916171.0,37.3,2019,167.0,missing link
No Manches Frida 2,26493648.0,9270920.0,35.0,17222728.0,65.0,2019,168.0,no manches frida 2
The Confidence Man JP,26228317.0,0.0,0.0,26228317.0,100.0,2019,169.0,the confidence man jp
The Confidence Man JP: The Movie,25958189.0,0.0,0.0,25958189.0,100.0,2019,170.0,the confidence man jp: the movie
"The Gangster, the Cop, the Devil",25775371.0,216494.0,0.8,25558877.0,99.2,2019,171.0,"the gangster, the cop, the devil"
Bodies at Rest,25293853.0,0.0,0.0,25293853.0,100.0,2019,172.0,bodies at rest
Booksmart,24959607.0,22680962.0,90.9,2278645.0,9.1,2019,173.0,booksmart
Super 30,24701637.0,2269878.0,9.2,22431759.0,90.8,2019,174.0,super 30
Skyfire,24444590.0,1105.0,0.0,24443485.0,100.0,2019,175.0,skyfire
Start0Up,24106579.0,0.0,0.0,24106579.0,100.0,2019,176.0,start0up
Pinocchio,23841090.0,1831718.0,7.7,22009372.0,92.3,2019,177.0,pinocchio
A Rainy Day in New York,23805899.0,0.0,0.0,23805899.0,100.0,2019,178.0,a rainy day in new york
The Peanut Butter Falcon,23712090.0,20457151.0,86.3,3254939.0,13.699999999999998,2019,179.0,the peanut butter falcon
Little White Lies 2,23623665.0,0.0,0.0,23623665.0,100.0,2019,180.0,little white lies 2
Ossan's Love: Love or Dead,23422744.0,0.0,0.0,23422744.0,100.0,2019,181.0,ossan's love: love or dead
Only Cloud Knows,23414998.0,0.0,0.0,23414998.0,100.0,2019,182.0,only cloud knows
Dark Waters,23108017.0,11136084.0,48.2,11971933.0,51.800000000000004,2019,183.0,dark waters
The Farewell,23076657.0,17695781.0,76.7,5380876.0,23.3,2019,184.0,the farewell
The Knight of Shadows: Between Yin and Yang,22936257.0,0.0,0.0,22936257.0,100.0,2019,185.0,the knight of shadows: between yin and yang
Black and Blue,22741061.0,22055313.0,97.0,685748.0,3.0,2019,186.0,black and blue
Late Night,22386555.0,15499454.0,69.2,6887101.0,30.8,2019,187.0,late night
Unplanned,21585326.0,19005109.0,88.0,2580217.0,12.0,2019,188.0,unplanned
Crazy Romance,21386368.0,0.0,0.0,21386368.0,100.0,2019,189.0,crazy romance
Shaft,21360215.0,21360215.0,100.0,0.0,0.0,2019,190.0,shaft
Hotel Mumbai,21314816.0,9651611.0,45.3,11663205.0,54.7,2019,191.0,hotel mumbai
Integrity,21290004.0,0.0,0.0,21290004.0,100.0,2019,192.0,integrity
The Secret Mission,21083522.0,0.0,0.0,21083522.0,100.0,2019,193.0,the secret mission
This Is Tomas,20084169.0,0.0,0.0,20084169.0,100.0,2019,194.0,this is tomas
The Specials,19363826.0,0.0,0.0,19363826.0,100.0,2019,195.0,the specials
Always Miss You,19015465.0,91884.0,0.5,18923581.0,99.5,2019,196.0,always miss you
An Officer and a Spy,18899214.0,0.0,0.0,18899214.0,100.0,2019,197.0,an officer and a spy
Crayon Shin0chan: Honeymoon Hurricane 0 The Lost Hiroshi,18738951.0,0.0,0.0,18738951.0,100.0,2019,198.0,crayon shin0chan: honeymoon hurricane 0 the lost hiroshi
Greta,18653107.0,10532219.0,56.49999999999999,8120888.0,43.5,2019,199.0,greta
The Eight Hundred,461421559.0,372755.0,0.0,461048804.0,100.0,2020,0.0,the eight hundred
Demon Slayer: Kimetsu no Yaiba 0 The Movie: Mugen Train,453230408.0,49505008.0,10.9,403725400.0,89.1,2020,1.0,demon slayer: kimetsu no yaiba 0 the movie: mugen train
Bad Boys for Life,426505244.0,206305244.0,48.4,220200000.0,51.6,2020,2.0,bad boys for life
"My People, My Homeland",422390820.0,0.0,0.0,422390820.0,100.0,2020,3.0,"my people, my homeland"
Tenet,365304105.0,58504105.0,16.0,306800000.0,84.0,2020,4.0,tenet
Sonic the Hedgehog,319715683.0,148974665.0,46.6,170741018.0,53.400000000000006,2020,5.0,sonic the hedgehog
Dolittle,251410631.0,77047065.0,30.599999999999998,174363566.0,69.4,2020,6.0,dolittle
Jiang Ziya,240646355.0,214670.0,0.0,240431685.0,100.0,2020,7.0,jiang ziya
A Little Red Flower,216000000.0,0.0,0.0,216000000.0,100.0,2020,8.0,a little red flower
The Croods: A New Age,215905815.0,58568815.0,27.1,157337000.0,72.9,2020,9.0,the croods: a new age
Birds of Prey,205358461.0,84158461.0,41.0,121200000.0,59.0,2020,10.0,birds of prey
Shock Wave 2,198921659.0,0.0,0.0,198921659.0,100.0,2020,11.0,shock wave 2
Wonder Woman 1984,169601036.0,46801036.0,27.6,122800000.0,72.4,2020,12.0,wonder woman 1984
The Sacrifice,161047608.0,0.0,0.0,161047608.0,100.0,2020,13.0,the sacrifice
The Invisible Man,144492724.0,70410000.0,48.7,74082724.0,51.300000000000004,2020,14.0,the invisible man
Onward,141940042.0,61555145.0,43.4,80384897.0,56.60000000000001,2020,15.0,onward
Warm Hug,129240236.0,0.0,0.0,129240236.0,100.0,2020,16.0,warm hug
Soul,121903885.0,946154.0,0.8,120957731.0,99.2,2020,17.0,soul
The Call of the Wild,111166669.0,62342368.0,56.10000000000001,48824301.0,43.9,2020,18.0,the call of the wild
Mamma Mia! Here We Go Again 2020 Re0release,85768073.0,0.0,0.0,85762586.0,100.0,2020,19.0,mamma mia! here we go again 2020 re0release
Mamma Mia! 2020 Re0release,84604815.0,0.0,0.0,84579977.0,100.0,2020,20.0,mamma mia! 2020 re0release
Caught in Time,80543319.0,0.0,0.0,80543319.0,100.0,2020,21.0,caught in time
Mulan,69965374.0,0.0,0.0,69965374.0,100.0,2020,22.0,mulan
The Yin0Yang Master: Dream of Eternity,68000000.0,0.0,0.0,68000000.0,100.0,2020,23.0,the yin0yang master: dream of eternity
Stand by Me Doraemon 2,65201374.0,0.0,0.0,65201374.0,100.0,2020,24.0,stand by me doraemon 2
The Rescue,64237554.0,18797.0,0.0,64218757.0,100.0,2020,25.0,the rescue
Love You Forever,60670799.0,0.0,0.0,60670799.0,100.0,2020,26.0,love you forever
Greenland,52300000.0,0.0,0.0,52300000.0,100.0,2020,27.0,greenland
Tolo Tolo,52186426.0,0.0,0.0,52186426.0,100.0,2020,28.0,tolo tolo
Vanguard,50866901.0,793525.0,1.6,50073376.0,98.4,2020,29.0,vanguard
Fantasy Island,49447308.0,27309289.0,55.2,22138019.0,44.8,2020,30.0,fantasy island
Trolls World Tour,49276818.0,450000.0,0.9000000000000001,48826818.0,99.1,2020,31.0,trolls world tour
The New Mutants,49169594.0,23852659.0,48.5,25316935.0,51.5,2020,32.0,the new mutants
After We Collided,47990414.0,2386483.0,5.0,45603931.0,95.0,2020,33.0,after we collided
"From Today, It's My Turn: The Movie",47895887.0,0.0,0.0,47895887.0,100.0,2020,34.0,"from today, it's my turn: the movie"
Tanhaji: The Unsung Warrior,45221814.0,0.0,0.0,45221814.0,100.0,2020,35.0,tanhaji: the unsung warrior
Unhinged,44331465.0,20831465.0,47.0,23500000.0,53.0,2020,36.0,unhinged
The End of Endless Love,43950000.0,0.0,0.0,43950000.0,100.0,2020,37.0,the end of endless love
The War with Grandpa,43387638.0,21277892.0,49.0,22109746.0,51.0,2020,38.0,the war with grandpa
Peninsula,42698327.0,1231407.0,2.9,41466920.0,97.1,2020,39.0,peninsula
Monster Hunter,42145959.0,15162470.0,36.0,26983489.0,64.0,2020,40.0,monster hunter
Underwater,40882928.0,17291078.0,42.3,23591850.0,57.70000000000001,2020,41.0,underwater
Bloodshot,39861118.0,12561824.0,31.5,27299294.0,68.5,2020,42.0,bloodshot
Sarileru Neekevvaru,37389889.0,821000.0,2.2,36568889.0,97.8,2020,43.0,sarileru neekevvaru
The Untold Tale of the Three Kingdoms,36747486.0,0.0,0.0,36747486.0,100.0,2020,44.0,the untold tale of the three kingdoms
The Confidence Man JP: Princess,36109913.0,0.0,0.0,36109913.0,100.0,2020,45.0,the confidence man jp: princess
The Man Standing Next,34664900.0,113527.0,0.3,34551373.0,99.7,2020,46.0,the man standing next
My Mom is a Character 3,34360029.0,0.0,0.0,34360029.0,100.0,2020,47.0,my mom is a character 3
Doraemon the Movie: Nobita's New Dinosaur,34218525.0,0.0,0.0,34218525.0,100.0,2020,48.0,doraemon the movie: nobita's new dinosaur
Deliver Us from Evil,33718703.0,0.0,0.0,33718703.0,100.0,2020,49.0,deliver us from evil
Harry Potter and the Sorcerer's Stone 2020 Re0release,31503136.0,0.0,0.0,31501815.0,100.0,2020,50.0,harry potter and the sorcerer's stone 2020 re0release
Honest Thief,31220247.0,14163574.0,45.4,17056673.0,54.6,2020,51.0,honest thief
Like a Boss,30399490.0,22169514.0,72.9,8229976.0,27.1,2020,52.0,like a boss
The Witches,29303571.0,203571.0,0.7,29100000.0,99.3,2020,53.0,the witches
Bath Buddy,28700000.0,0.0,0.0,28700000.0,100.0,2020,54.0,bath buddy
Scoob!,28588425.0,2188425.0,7.7,26400000.0,92.3,2020,55.0,scoob!
Ala Vaikunthapurramuloo,28477890.0,0.0,0.0,28477890.0,100.0,2020,56.0,ala vaikunthapurramuloo
Black Panther 2020 Re0release,28046568.0,367000.0,1.3026052104208419,27635191.0,98.69739478957916,2020,57.0,black panther 2020 re0release
Emma.,25932444.0,10055355.0,38.8,15877089.0,61.199999999999996,2020,58.0,emma.
Leap,25818882.0,83074.0,0.3,25735808.0,99.7,2020,59.0,leap
Gravity 2020 Re0release,24857278.0,0.0,0.0,24857244.0,100.0,2020,60.0,gravity 2020 re0release
The Father,24048935.0,2122771.0,8.80880880880881,21920547.0,91.1911911911912,2020,61.0,the father
Poupelle of Chimney Town,22715146.0,0.0,0.0,22715146.0,100.0,2020,62.0,poupelle of chimney town
Gretel & Hansel,22304357.0,15347654.0,68.8,6956703.0,31.2,2020,63.0,gretel & hansel
Stigmatized Properties,21276720.0,0.0,0.0,21276720.0,100.0,2020,64.0,stigmatized properties
PokÃ©mon the Movie: Secrets of the Jungle,21097921.0,0.0,0.0,21097921.0,100.0,2020,65.0,pokã©mon the movie: secrets of the jungle
The Photograph,20690779.0,20578185.0,99.5,112594.0,0.5,2020,66.0,the photograph
Threads 0 Our Tapestry of Love,20474270.0,0.0,0.0,20474270.0,100.0,2020,67.0,threads 0 our tapestry of love
Brahms: The Boy II,20311536.0,12611536.0,62.1,7700000.0,37.9,2020,68.0,brahms: the boy ii
Violet Evergarden: The Movie,20302668.0,0.0,0.0,20302668.0,100.0,2020,69.0,violet evergarden: the movie
Interstellar 2020 Re0release,19990000.0,0.0,0.0,19990000.0,100.0,2020,70.0,interstellar 2020 re0release
Ice 2,19788995.0,0.0,0.0,19788995.0,100.0,2020,71.0,ice 2
Soul Snatcher,19561221.0,0.0,0.0,19561221.0,100.0,2020,72.0,soul snatcher
The Turning,19428166.0,15472775.0,79.6,3955391.0,20.4,2020,73.0,the turning
Fate/stay night [Heaven's Feel] III. spring song,19252497.0,200000.0,1.0,19052497.0,99.0,2020,74.0,fate/stay night [heaven's feel] iii. spring song
Promising Young Woman,18854166.0,6460965.0,34.3,12393201.0,65.7,2020,75.0,promising young woman
Takizawa Enbujo Zero,18091395.0,0.0,0.0,18091395.0,100.0,2020,76.0,takizawa enbujo zero
Freaky,18073433.0,9030855.0,50.0,9042578.0,50.0,2020,77.0,freaky
The Promised Neverland,17710977.0,0.0,0.0,17710977.0,100.0,2020,78.0,the promised neverland
Kaiji: Final Game,17645779.0,0.0,0.0,17645779.0,100.0,2020,79.0,kaiji: final game
Hitman: Agent Jun,17601351.0,0.0,0.0,17601351.0,100.0,2020,80.0,hitman: agent jun
Digimon Adventure: Last Evolution Kizuna,17361009.0,0.0,0.0,17361009.0,100.0,2020,81.0,digimon adventure: last evolution kizuna
Bye Bye Morons,16955924.0,0.0,0.0,16955924.0,100.0,2020,82.0,bye bye morons
Baaghi 3,16726510.0,721439.0,4.3,16005071.0,95.7,2020,83.0,baaghi 3
I Still Believe,16069730.0,9868521.0,61.4,6201209.0,38.6,2020,84.0,i still believe
The Way Back,15490514.0,13590514.0,87.7,1900000.0,12.3,2020,85.0,the way back
Father There is Only One 2,15373181.0,0.0,0.0,15373181.0,100.0,2020,86.0,father there is only one 2
The Personal History of David Copperfield,14399270.0,1876298.0,13.0,12522972.0,87.0,2020,87.0,the personal history of david copperfield
Nightlife,14308789.0,0.0,0.0,14308789.0,100.0,2020,88.0,nightlife
Pawn,14193957.0,0.0,0.0,14193957.0,100.0,2020,89.0,pawn
